sale_id,datetime,quantity,unit_price,customer_id,customer_name,gender,age,customer_city,product_id,product_name,category,color,size,product_price,acquisition_cost,store_id,store_name,region,store_city,store_type,revenue,total_cost,profit,profit_margin_pct,age_group,sale_year,sale_month,sale_month_num,sale_quarter,sale_weekday,is_weekend
6975,2015-05-12 08:42:27,30,17.05,18,Fernando Marques,Female,24,Barreiro,410,Dignissimos,Clothing,Red,XS,45.94,25.92,1,Loja Borges S.A.,Central,Leiria,Online,511.5,777.6,-266.1,-52.023460410557185,18-24,2015,May,5,Q2,Tuesday,False
6976,2021-06-21 21:38:53,74,366.98,985,Mário Loureiro,Female,70,Portimão,965,Ipsam,Clothing,Yellow,XS,85.94,31.85,5,Loja Araújo Pinto Lda.,Central,Castelo de Paiva,Online,27156.52,2356.9,24799.62,91.32105291841516,65+,2021,June,6,Q2,Monday,False
6977,2018-11-27 07:16:12,96,269.53,780,Simão de Nogueira,Female,34,Albufeira,918,Impedit,Footwear,Pink,44,49.08,23.3,5,Loja Araújo Pinto Lda.,Central,Castelo de Paiva,Online,25874.879999999997,2236.8,23638.079999999998,91.35532222758135,25-34,2018,November,11,Q4,Tuesday,False
6978,2021-10-18 20:03:55,71,84.75,934,Constança Soares,Male,31,Castro Marim,687,Eius,Clothing,White,M,47.71,41.21,5,Loja Araújo Pinto Lda.,Central,Castelo de Paiva,Online,6017.25,2925.91,3091.34,51.37463126843657,25-34,2021,October,10,Q4,Monday,False
6979,2023-10-24 02:34:24,22,303.49,869,Erica-Emma Amorim,Female,55,Monchique,769,Explicabo,Footwear,Green,38,33.86,27.41,4,Loja Maia Loureiro S.A.,Central,Castelo Branco,Physical,6676.780000000001,603.02,6073.76,90.96840093578041,55-64,2023,October,10,Q4,Tuesday,False
6980,2024-11-11 14:38:46,83,424.55,740,Benjamim Neto-Castro,Female,28,Alcoutim,130,Laboriosam,Clothing,Black,XXL,63.49,48.84,4,Loja Maia Loureiro S.A.,Central,Castelo Branco,Physical,35237.65,4053.7200000000003,31183.93,88.49605464609587,25-34,2024,November,11,Q4,Monday,False
6981,2022-06-29 20:22:46,64,539.6,238,Ema Miranda,Female,60,Ponta Delgada,458,Reprehenderit,Clothing,Blue,M,37.14,18.52,4,Loja Maia Loureiro S.A.,Central,Castelo Branco,Physical,34534.4,1185.28,33349.12,96.56782802075612,55-64,2022,June,6,Q2,Wednesday,False
6982,2016-11-11 19:07:21,96,184.02,90,Ângela Cruz,Female,33,Cuba,402,Illum,Clothing,Gray,S,42.23,22.64,5,Loja Araújo Pinto Lda.,Central,Castelo de Paiva,Online,17665.920000000002,2173.44,15492.480000000001,87.69698945766764,25-34,2016,November,11,Q4,Friday,False
6983,2015-11-06 17:02:19,56,868.44,237,Nádia Nogueira,Female,68,Portimão,276,Nihil,Clothing,Gray,XS,93.04,35.0,4,Loja Maia Loureiro S.A.,Central,Castelo Branco,Physical,48632.64,1960.0,46672.64,95.96978490166275,65+,2015,November,11,Q4,Friday,False
6984,2020-04-17 09:25:09,52,588.99,357,Margarida Gomes-Carneiro,Male,19,Reguengos de Monsaraz,13,Mollitia,Footwear,Yellow,43,98.16,26.53,1,Loja Borges S.A.,Central,Leiria,Online,30627.48,1379.56,29247.92,95.49567904378682,18-24,2020,April,4,Q2,Friday,False
6985,2019-05-24 07:49:23,59,628.68,550,Isabela Borges,Female,69,Machico,742,Cupiditate,Footwear,Gray,44,24.46,26.81,4,Loja Maia Loureiro S.A.,Central,Castelo Branco,Physical,37092.119999999995,1581.79,35510.329999999994,95.73550932111726,65+,2019,May,5,Q2,Friday,False
6986,2021-05-01 12:45:06,60,524.91,829,Luna Barros,Male,38,Vieira do Minho,555,Ad,Clothing,Purple,XL,79.33,23.02,5,Loja Araújo Pinto Lda.,Central,Castelo de Paiva,Online,31494.6,1381.2,30113.399999999998,95.6144862928883,35-44,2021,May,5,Q2,Saturday,True
6987,2024-04-02 08:46:43,8,995.13,772,Nicole-Mara Freitas,Female,52,Covilhã,262,Molestiae,Clothing,Orange,XS,31.06,19.08,4,Loja Maia Loureiro S.A.,Central,Castelo Branco,Physical,7961.04,152.64,7808.4,98.08266256669982,45-54,2024,April,4,Q2,Tuesday,False
6988,2020-03-04 21:38:30,42,480.63,940,Nuno Azevedo-Simões,Male,34,Barcelos,601,Porro,Footwear,White,40,89.42,18.46,4,Loja Maia Loureiro S.A.,Central,Castelo Branco,Physical,20186.46,775.32,19411.14,96.15920770655183,25-34,2020,March,3,Q1,Wednesday,False
6989,2016-12-25 05:03:07,22,782.79,526,Luana Nogueira,Female,58,Portel,260,Ea,Footwear,Yellow,42,36.74,14.28,5,Loja Araújo Pinto Lda.,Central,Castelo de Paiva,Online,17221.379999999997,314.15999999999997,16907.219999999998,98.17575594987161,55-64,2016,December,12,Q4,Sunday,True
6990,2024-09-17 18:33:35,74,580.27,398,Constança-Adriana Jesus,Male,46,Vila Nova de Santo André,768,Quo,Footwear,Gray,36,24.74,30.48,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Physical,42939.979999999996,2255.52,40684.46,94.74727282127287,45-54,2024,September,9,Q3,Tuesday,False
6991,2024-03-30 23:01:54,16,770.56,562,Teresa Moreira,Male,40,Torres Vedras,341,Suscipit,Clothing,Red,XXL,84.84,26.49,1,Loja Borges S.A.,Central,Leiria,Online,12328.96,423.84,11905.119999999999,96.56224044850498,35-44,2024,March,3,Q1,Saturday,True
6992,2022-08-16 10:30:48,90,135.56,524,Fernando Branco,Male,35,Almodôvar,45,Voluptates,Footwear,Orange,40,81.63,14.99,2,Loja Ramos Lda.,Algarve,Lagoa,Physical,12200.4,1349.1,10851.3,88.94216583062851,35-44,2022,August,8,Q3,Tuesday,False
6993,2017-05-31 10:53:10,85,760.81,846,Martim Leite,Male,43,Vila do Bispo,315,Possimus,Clothing,Gray,XS,39.16,34.07,4,Loja Maia Loureiro S.A.,Central,Castelo Branco,Physical,64668.85,2895.95,61772.9,95.52187799844903,35-44,2017,May,5,Q2,Wednesday,False
6994,2021-07-20 20:45:06,81,565.56,944,Patrícia Araújo,Male,69,Castro Daire,629,Atque,Footwear,White,40,71.63,47.32,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Physical,45810.35999999999,3832.92,41977.439999999995,91.63307164580239,65+,2021,July,7,Q3,Tuesday,False
6995,2022-03-22 11:06:47,84,280.37,82,Alexandre Machado,Male,42,Oliveira do Hospital,292,Tenetur,Clothing,Pink,XL,77.23,16.02,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Physical,23551.08,1345.68,22205.4,94.28612191033278,35-44,2022,March,3,Q1,Tuesday,False
6996,2023-01-21 02:44:14,57,216.29,648,Marco Costa,Female,64,Espinho,80,Temporibus,Clothing,Black,L,63.68,16.89,1,Loja Borges S.A.,Central,Leiria,Online,12328.529999999999,962.73,11365.8,92.19103980766565,55-64,2023,January,1,Q1,Saturday,True
6997,2016-11-17 14:09:15,62,780.96,604,Cláudio da Costa,Female,56,Olhão,388,Fuga,Clothing,Orange,M,69.59,18.0,5,Loja Araújo Pinto Lda.,Central,Castelo de Paiva,Online,48419.520000000004,1116.0,47303.520000000004,97.69514443761524,55-64,2016,November,11,Q4,Thursday,False
6998,2017-08-03 11:39:52,74,781.15,672,Clara Pereira,Female,52,Amarante,992,Magni,Footwear,Orange,37,35.29,20.64,4,Loja Maia Loureiro S.A.,Central,Castelo Branco,Physical,57805.1,1527.3600000000001,56277.74,97.35774179094923,45-54,2017,August,8,Q3,Thursday,False
6999,2017-07-02 03:02:43,2,905.29,372,Luciana-Luana Vicente,Female,20,Coruche,237,Nihil,Clothing,Red,XL,80.21,47.1,4,Loja Maia Loureiro S.A.,Central,Castelo Branco,Physical,1810.58,94.2,1716.3799999999999,94.79724729092335,18-24,2017,July,7,Q3,Sunday,True
7000,2014-07-31 11:47:51,85,206.68,555,Martim Abreu,Male,69,Vila Real,836,Maxime,Footwear,Gray,36,84.04,31.3,4,Loja Maia Loureiro S.A.,Central,Castelo Branco,Physical,17567.8,2660.5,14907.3,84.85581575382233,65+,2014,July,7,Q3,Thursday,False
7001,2020-11-30 16:47:47,51,142.92,569,Bruna Gomes,Female,33,Aljezur,192,Adipisci,Footwear,Orange,45,79.51,48.18,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Physical,7288.919999999999,2457.18,4831.74,66.28883291351806,25-34,2020,November,11,Q4,Monday,False
7002,2017-01-10 07:07:53,51,424.34,757,Joaquim Sousa,Male,20,Vila Real de Santo António,58,Fuga,Clothing,Red,XS,84.69,20.81,1,Loja Borges S.A.,Central,Leiria,Online,21641.34,1061.31,20580.03,95.09591365414526,18-24,2017,January,1,Q1,Tuesday,False
7003,2014-09-23 02:05:36,24,512.22,411,Raquel Oliveira,Female,67,Ribeira Grande,951,Repellat,Footwear,Red,42,68.69,36.31,1,Loja Borges S.A.,Central,Leiria,Online,12293.28,871.44,11421.84,92.91124907266408,65+,2014,September,9,Q3,Tuesday,False
7004,2017-08-11 01:55:03,1,673.5,299,Amélia de Faria,Female,56,Esposende,8,Optio,Footwear,Red,35,86.41,37.93,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Physical,673.5,37.93,635.57,94.36822568671121,55-64,2017,August,8,Q3,Friday,False
7005,2022-12-15 05:29:12,5,987.96,433,Ricardo Amaral,Male,48,Guimarães,132,Aperiam,Footwear,Pink,41,21.4,35.89,4,Loja Maia Loureiro S.A.,Central,Castelo Branco,Physical,4939.8,179.45,4760.35,96.36726183246286,45-54,2022,December,12,Q4,Thursday,False
7006,2022-07-16 16:55:34,31,707.54,971,Maria Neto,Female,65,Vila do Porto,863,Quae,Clothing,Purple,XS,45.0,46.72,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Physical,21933.739999999998,1448.32,20485.42,93.39683975464284,65+,2022,July,7,Q3,Saturday,True
7007,2017-11-27 21:59:29,92,91.89,227,Mafalda Nascimento,Male,58,Funchal,132,Aperiam,Footwear,Pink,41,21.4,35.89,1,Loja Borges S.A.,Central,Leiria,Online,8453.88,3301.88,5151.999999999999,60.942431167700505,55-64,2017,November,11,Q4,Monday,False
7008,2022-12-15 16:11:04,50,249.05,671,Ivo Pereira,Male,23,Vila Franca do Campo,587,Dolores,Footwear,Purple,42,28.63,20.05,5,Loja Araújo Pinto Lda.,Central,Castelo de Paiva,Online,12452.5,1002.5,11450.0,91.9494077494479,18-24,2022,December,12,Q4,Thursday,False
7009,2019-11-29 08:50:05,77,394.59,676,Wilson Rocha,Male,43,Moura,754,Accusantium,Clothing,Red,XS,59.26,13.17,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Physical,30383.429999999997,1014.09,29369.339999999997,96.6623583973238,35-44,2019,November,11,Q4,Friday,False
7010,2016-04-23 05:27:11,29,828.83,379,Yara Fonseca,Female,48,Peniche,850,Ab,Footwear,Blue,42,59.7,47.11,4,Loja Maia Loureiro S.A.,Central,Castelo Branco,Physical,24036.07,1366.19,22669.88,94.3160841185768,45-54,2016,April,4,Q2,Saturday,True
7011,2019-07-28 08:33:46,84,194.51,508,Petra Campos,Male,29,Cantanhede,83,Voluptatem,Footwear,White,37,46.75,46.37,5,Loja Araújo Pinto Lda.,Central,Castelo de Paiva,Online,16338.84,3895.08,12443.76,76.16060870906381,25-34,2019,July,7,Q3,Sunday,True
7012,2022-01-03 03:49:56,25,865.19,71,Edgar Azevedo,Male,65,Póvoa de Lanhoso,270,Aut,Clothing,Gray,XS,31.35,32.26,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Physical,21629.75,806.5,20823.25,96.27133924340319,65+,2022,January,1,Q1,Monday,False
7013,2024-08-17 01:32:11,47,788.9,710,Cristiano Amaral-Gaspar,Male,18,Maia,704,Corporis,Footwear,Blue,35,74.93,35.07,5,Loja Araújo Pinto Lda.,Central,Castelo de Paiva,Online,37078.299999999996,1648.29,35430.009999999995,95.55456965394853,18-24,2024,August,8,Q3,Saturday,True
7014,2019-03-01 01:10:38,93,349.08,425,Frederico Sousa,Female,53,São Brás de Alportel,934,Cumque,Footwear,Orange,41,49.15,20.53,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Physical,32464.44,1909.2900000000002,30555.149999999998,94.11882662999885,45-54,2019,March,3,Q1,Friday,False
7015,2016-07-05 01:59:00,27,689.34,511,Henrique Alves,Male,55,Ponta Delgada,260,Ea,Footwear,Yellow,42,36.74,14.28,4,Loja Maia Loureiro S.A.,Central,Castelo Branco,Physical,18612.18,385.56,18226.62,97.92845330315953,55-64,2016,July,7,Q3,Tuesday,False
7016,2015-03-23 06:24:28,52,629.14,900,Alícia-Petra Vaz,Female,66,Castro Verde,935,Sunt,Footwear,Purple,35,51.33,15.77,4,Loja Maia Loureiro S.A.,Central,Castelo Branco,Physical,32715.28,820.04,31895.239999999998,97.49340369393138,65+,2015,March,3,Q1,Monday,False
7017,2021-07-19 01:14:13,28,718.62,395,Tatiana Campos,Male,54,Felgueiras,338,Amet,Clothing,Black,XXL,34.2,31.07,2,Loja Ramos Lda.,Algarve,Lagoa,Physical,20121.36,869.96,19251.4,95.67643539005316,45-54,2021,July,7,Q3,Monday,False
7018,2024-05-24 01:12:09,53,840.6,268,Isabel Figueiredo,Female,65,Barcelos,341,Suscipit,Clothing,Red,XXL,84.84,26.49,4,Loja Maia Loureiro S.A.,Central,Castelo Branco,Physical,44551.8,1403.97,43147.83,96.84867951463241,65+,2024,May,5,Q2,Friday,False
7019,2015-03-25 07:08:03,52,394.05,471,Bárbara Faria,Male,37,Lourinhã,469,Quis,Footwear,Black,45,25.0,22.72,5,Loja Araújo Pinto Lda.,Central,Castelo de Paiva,Online,20490.600000000002,1181.44,19309.160000000003,94.23423423423424,35-44,2015,March,3,Q1,Wednesday,False
7020,2016-08-15 03:21:50,43,211.41,469,Matilde Moura-Henriques,Female,52,Trofa,120,At,Clothing,Black,M,33.73,18.95,4,Loja Maia Loureiro S.A.,Central,Castelo Branco,Physical,9090.63,814.85,8275.779999999999,91.03637481670687,45-54,2016,August,8,Q3,Monday,False
7021,2014-04-04 08:10:36,40,632.59,384,Sara Pacheco,Female,61,Loures,359,Voluptas,Footwear,Orange,45,37.88,27.74,5,Loja Araújo Pinto Lda.,Central,Castelo de Paiva,Online,25303.600000000002,1109.6,24194.000000000004,95.61485322246638,55-64,2014,April,4,Q2,Friday,False
7022,2015-05-03 19:09:08,21,907.69,978,Flor da Brito,Female,26,Ansião,616,Voluptatibus,Clothing,Red,S,94.32,42.02,1,Loja Borges S.A.,Central,Leiria,Online,19061.49,882.4200000000001,18179.07,95.37066619660897,25-34,2015,May,5,Q2,Sunday,True
7023,2023-08-08 01:26:11,62,878.24,394,Renato Mota,Female,70,Chamusca,191,Excepturi,Clothing,Black,XL,38.17,28.27,1,Loja Borges S.A.,Central,Leiria,Online,54450.88,1752.74,52698.14,96.78106212424849,65+,2023,August,8,Q3,Tuesday,False
7024,2016-12-26 13:33:26,92,902.33,598,Rui Assunção,Male,44,Oliveira do Hospital,508,Delectus,Clothing,Yellow,M,51.03,15.05,5,Loja Araújo Pinto Lda.,Central,Castelo de Paiva,Online,83014.36,1384.6000000000001,81629.76,98.3320957964381,35-44,2016,December,12,Q4,Monday,False
7025,2022-05-03 03:10:02,75,874.42,729,Clara-Nair Cardoso,Female,35,Rio Maior,263,Sunt,Footwear,Black,40,73.3,47.06,2,Loja Ramos Lda.,Algarve,Lagoa,Physical,65581.5,3529.5,62052.0,94.61814688593581,35-44,2022,May,5,Q2,Tuesday,False
7026,2020-09-23 23:20:14,21,296.23,669,Raquel Mendes,Male,58,Estremoz,61,Distinctio,Footwear,Black,44,88.57,40.01,1,Loja Borges S.A.,Central,Leiria,Online,6220.83,840.2099999999999,5380.62,86.49360294365864,55-64,2020,September,9,Q3,Wednesday,False
7027,2014-06-16 02:12:59,53,558.05,139,Luís do Barros,Male,32,Caminha,864,Dolore,Clothing,Gray,XXL,22.3,45.94,1,Loja Borges S.A.,Central,Leiria,Online,29576.649999999998,2434.8199999999997,27141.829999999998,91.76776274527371,25-34,2014,June,6,Q2,Monday,False
7028,2020-06-30 13:55:14,52,101.26,477,Luísa Pereira,Female,21,Olhão,131,Accusantium,Footwear,Purple,37,69.61,35.05,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Physical,5265.52,1822.6,3442.9200000000005,65.38613470274541,18-24,2020,June,6,Q2,Tuesday,False
7029,2014-03-21 22:56:47,25,362.22,277,Yara do Sá,Female,58,Portalegre,144,Laborum,Clothing,Green,L,39.45,29.24,4,Loja Maia Loureiro S.A.,Central,Castelo Branco,Physical,9055.5,731.0,8324.5,91.92755783777815,55-64,2014,March,3,Q1,Friday,False
7030,2014-07-18 18:50:45,38,446.64,690,Bianca Moreira,Male,38,Portel,966,Sed,Footwear,Yellow,38,44.7,43.0,4,Loja Maia Loureiro S.A.,Central,Castelo Branco,Physical,16972.32,1634.0,15338.32,90.37255955579437,35-44,2014,July,7,Q3,Friday,False
7031,2022-03-29 12:49:14,67,745.13,360,Diego Abreu,Male,65,Alenquer,208,Unde,Clothing,Blue,XS,61.2,49.77,1,Loja Borges S.A.,Central,Leiria,Online,49923.71,3334.59,46589.119999999995,93.32062861514098,65+,2022,March,3,Q1,Tuesday,False
7032,2018-03-29 06:53:23,31,47.91,905,Ricardo Nogueira,Female,51,Pedrógão Grande,629,Atque,Footwear,White,40,71.63,47.32,4,Loja Maia Loureiro S.A.,Central,Castelo Branco,Physical,1485.2099999999998,1466.92,18.289999999999736,1.2314756835733491,45-54,2018,March,3,Q1,Thursday,False
7033,2014-08-18 20:24:12,89,707.54,910,Ema Leal-Mota,Female,31,Silves,661,Beatae,Clothing,Purple,XS,26.44,26.93,1,Loja Borges S.A.,Central,Leiria,Online,62971.06,2396.77,60574.29,96.19385476439494,25-34,2014,August,8,Q3,Monday,False
7034,2021-03-22 17:52:26,74,746.44,362,Sérgio de Morais,Male,34,Machico,728,Nam,Clothing,Red,XL,27.01,26.89,4,Loja Maia Loureiro S.A.,Central,Castelo Branco,Physical,55236.560000000005,1989.8600000000001,53246.700000000004,96.39756711858956,25-34,2021,March,3,Q1,Monday,False
7035,2015-11-13 13:37:15,2,723.52,132,Álvaro Cunha,Female,29,Lagos,247,Exercitationem,Footwear,Red,43,33.46,23.9,5,Loja Araújo Pinto Lda.,Central,Castelo de Paiva,Online,1447.04,47.8,1399.24,96.6967049977886,25-34,2015,November,11,Q4,Friday,False
7036,2018-12-15 05:22:27,99,532.16,936,Núria Neves,Female,30,Santa Cruz da Graciosa,16,Error,Clothing,Yellow,L,36.4,30.52,1,Loja Borges S.A.,Central,Leiria,Online,52683.84,3021.48,49662.35999999999,94.26488274203247,25-34,2018,December,12,Q4,Saturday,True
7037,2015-02-17 14:54:20,2,28.07,386,Erika Valente,Male,66,Póvoa de Lanhoso,834,Hic,Clothing,Green,XS,66.09,47.21,4,Loja Maia Loureiro S.A.,Central,Castelo Branco,Physical,56.14,94.42,-38.28,-68.18667616672604,65+,2015,February,2,Q1,Tuesday,False
7038,2016-07-10 06:25:55,94,914.29,423,Ema Matos,Female,24,Vila do Corvo,873,Vitae,Clothing,Black,S,43.05,38.65,1,Loja Borges S.A.,Central,Leiria,Online,85943.26,3633.1,82310.15999999999,95.77267606558092,18-24,2016,July,7,Q3,Sunday,True
7039,2014-08-18 17:11:50,66,920.06,217,Catarina Barros,Female,55,Faro,72,Tempore,Clothing,Black,M,85.52,33.58,5,Loja Araújo Pinto Lda.,Central,Castelo de Paiva,Online,60723.96,2216.2799999999997,58507.68,96.3502380279547,55-64,2014,August,8,Q3,Monday,False
7040,2017-08-29 01:01:49,67,88.84,964,Valentim Rocha,Female,53,Alenquer,365,Dignissimos,Footwear,Purple,43,83.2,30.3,2,Loja Ramos Lda.,Algarve,Lagoa,Physical,5952.280000000001,2030.1000000000001,3922.1800000000003,65.89374155785683,45-54,2017,August,8,Q3,Tuesday,False
7041,2024-11-15 13:21:50,59,527.34,57,Madalena Antunes,Female,29,Miranda do Corvo,313,Laboriosam,Clothing,Orange,L,54.67,49.08,4,Loja Maia Loureiro S.A.,Central,Castelo Branco,Physical,31113.06,2895.72,28217.34,90.692911594038,25-34,2024,November,11,Q4,Friday,False
7042,2014-09-05 22:29:08,65,991.86,802,Yara Martins,Male,43,Sertã,327,Consequuntur,Clothing,Yellow,XXL,29.08,32.97,1,Loja Borges S.A.,Central,Leiria,Online,64470.9,2143.0499999999997,62327.85,96.67594216925775,35-44,2014,September,9,Q3,Friday,False
7043,2019-09-10 20:08:11,51,28.49,233,Ângelo Nogueira,Male,32,São Brás de Alportel,19,Repudiandae,Footwear,Red,35,42.25,43.72,1,Loja Borges S.A.,Central,Leiria,Online,1452.99,2229.72,-776.7299999999998,-53.45735345735344,25-34,2019,September,9,Q3,Tuesday,False
7044,2024-10-09 06:01:42,58,262.98,160,Erica Nogueira,Male,70,Ponte de Sor,948,Nemo,Clothing,Red,S,28.86,42.2,5,Loja Araújo Pinto Lda.,Central,Castelo de Paiva,Online,15252.84,2447.6000000000004,12805.24,83.95315233097574,65+,2024,October,10,Q4,Wednesday,False
7045,2021-03-13 19:17:19,34,816.62,863,Eduardo Matos,Female,67,Alcoutim,687,Eius,Clothing,White,M,47.71,41.21,5,Loja Araújo Pinto Lda.,Central,Castelo de Paiva,Online,27765.08,1401.14,26363.940000000002,94.9535891846881,65+,2021,March,3,Q1,Saturday,True
7046,2023-09-07 19:16:55,47,676.26,444,Francisca Cunha,Male,39,Vila do Conde,67,Nesciunt,Footwear,Blue,38,36.78,41.39,2,Loja Ramos Lda.,Algarve,Lagoa,Physical,31784.22,1945.33,29838.89,93.87957294531688,35-44,2023,September,9,Q3,Thursday,False
7047,2016-10-24 07:31:34,26,917.42,751,Noah Melo,Female,60,Viana do Castelo,553,Omnis,Footwear,Green,42,57.78,11.0,5,Loja Araújo Pinto Lda.,Central,Castelo de Paiva,Online,23852.92,286.0,23566.92,98.80098537202154,55-64,2016,October,10,Q4,Monday,False
7048,2016-12-05 18:14:13,14,850.62,236,Diego Pinto,Female,22,Sines,775,Suscipit,Clothing,Blue,L,27.48,46.83,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Physical,11908.68,655.62,11253.06,94.4946039359526,18-24,2016,December,12,Q4,Monday,False
7049,2019-08-15 00:23:32,1,420.33,52,Petra Machado,Male,31,Amares,712,Non,Clothing,Orange,L,63.23,17.45,1,Loja Borges S.A.,Central,Leiria,Online,420.33,17.45,402.88,95.84849998810458,25-34,2019,August,8,Q3,Thursday,False
7050,2019-11-19 02:59:07,66,231.52,401,Nicole Pires,Male,30,Fafe,251,Velit,Clothing,Purple,XS,97.7,15.5,5,Loja Araújo Pinto Lda.,Central,Castelo de Paiva,Online,15280.320000000002,1023.0,14257.320000000002,93.30511402902557,25-34,2019,November,11,Q4,Tuesday,False
7051,2023-10-21 20:35:24,85,165.96,741,Leonor Barbosa-Campos,Female,64,Mértola,862,Porro,Clothing,Gray,XL,36.53,20.01,5,Loja Araújo Pinto Lda.,Central,Castelo de Paiva,Online,14106.6,1700.8500000000001,12405.75,87.94287780187997,55-64,2023,October,10,Q4,Saturday,True
7052,2020-04-12 23:02:12,77,278.25,829,Luna Barros,Male,38,Vieira do Minho,770,Hic,Footwear,Pink,42,78.12,24.03,1,Loja Borges S.A.,Central,Leiria,Online,21425.25,1850.3100000000002,19574.94,91.36388140161725,35-44,2020,April,4,Q2,Sunday,True
7053,2016-07-21 19:46:41,55,497.65,466,Sandro Esteves,Male,43,Bragança,737,Repellendus,Clothing,Orange,XS,77.92,33.19,4,Loja Maia Loureiro S.A.,Central,Castelo Branco,Physical,27370.75,1825.4499999999998,25545.3,93.3306540741485,35-44,2016,July,7,Q3,Thursday,False
7054,2020-04-02 03:54:22,67,523.21,103,Cristiano Carvalho,Male,69,Lajes das Flores,672,Neque,Clothing,Pink,XL,88.38,10.16,4,Loja Maia Loureiro S.A.,Central,Castelo Branco,Physical,35055.07,680.72,34374.35,98.05814109057548,65+,2020,April,4,Q2,Thursday,False
7055,2017-09-09 00:17:08,11,970.56,303,Samuel do Cruz,Female,64,Mogadouro,365,Dignissimos,Footwear,Purple,43,83.2,30.3,2,Loja Ramos Lda.,Algarve,Lagoa,Physical,10676.16,333.3,10342.86,96.8780909990109,55-64,2017,September,9,Q3,Saturday,True
7056,2016-03-15 07:22:13,16,111.85,454,Rúben Lopes,Female,25,Vagos,732,Similique,Footwear,Orange,39,20.78,17.23,1,Loja Borges S.A.,Central,Leiria,Online,1789.6,275.68,1513.9199999999998,84.59544032185963,25-34,2016,March,3,Q1,Tuesday,False
7057,2021-09-25 02:34:39,35,767.63,35,Adriana Martins,Female,21,Lousada,785,Corporis,Footwear,Purple,45,27.98,22.84,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Physical,26867.05,799.4,26067.649999999998,97.02460820968435,18-24,2021,September,9,Q3,Saturday,True
7058,2022-05-12 21:51:51,72,907.15,54,Raquel Reis,Male,41,Angra do Heroísmo,157,Eaque,Clothing,Orange,S,62.33,29.77,5,Loja Araújo Pinto Lda.,Central,Castelo de Paiva,Online,65314.799999999996,2143.44,63171.35999999999,96.71829355674365,35-44,2022,May,5,Q2,Thursday,False
7059,2014-07-22 09:49:39,74,104.83,391,Emma Pacheco,Female,58,Castro Verde,923,Molestiae,Footwear,Black,38,83.42,33.09,4,Loja Maia Loureiro S.A.,Central,Castelo Branco,Physical,7757.42,2448.6600000000003,5308.76,68.43460841362206,55-64,2014,July,7,Q3,Tuesday,False
7060,2018-10-17 11:20:15,4,41.39,571,Carlos Nogueira,Male,53,Penalva do Castelo,850,Ab,Footwear,Blue,42,59.7,47.11,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Physical,165.56,188.44,-22.879999999999995,-13.819763227832807,45-54,2018,October,10,Q4,Wednesday,False
7061,2024-03-09 12:46:56,97,133.12,607,Diogo Lopes,Male,41,Albufeira,891,Hic,Clothing,Orange,XS,83.67,38.51,3,Loja Araújo S/A,Alentejo,Ferreira do Alentejo,Physical,12912.640000000001,3735.47,9177.170000000002,71.0712139423077,35-44,2024,March,3,Q1,Saturday,True
7062,2021-10-06 22:56:14,48,849.63,391,Emma Pacheco,Female,58,Castro Verde,757,Nihil,Clothing,Blue,M,35.25,39.66,5,Loja Araújo Pinto Lda.,Central,Castelo de Paiva,Online,40782.24,1903.6799999999998,38878.56,95.33208573143604,55-64,2021,October,10,Q4,Wednesday,False
7063,2018-02-09 10:40:16,18,860.13,649,Vera Morais,Female,41,Sobral de Monte Agraço,637,Ad,Footwear,Pink,44,24.97,49.79,5,Loja Araújo Pinto Lda.,Central,Castelo de Paiva,Online,15482.34,896.22,14586.12,94.21134014625696,35-44,2018,February,2,Q1,Friday,False
7064,2022-10-14 09:17:02,40,476.17,171,Vasco Brito,Male,69,Mogadouro,955,Ducimus,Clothing,Gray,XXL,53.7,48.94,4,Loja Maia Loureiro S.A.,Central,Castelo Branco,Physical,19046.8,1957.6,17089.2,89.72215805279627,65+,2022,October,10,Q4,Friday,False
7065,2015-04-15 15:26:31,34,812.92,646,Luana Morais-Marques,Male,26,Horta,257,Quaerat,Clothing,Gray,L,53.05,42.14,4,Loja Maia Loureiro S.A.,Central,Castelo Branco,Physical,27639.28,1432.76,26206.52,94.81621807803965,25-34,2015,April,4,Q2,Wednesday,False
7066,2024-09-30 14:27:19,71,391.93,814,Sara-Leonor Ramos,Female,56,Guimarães,44,Similique,Footwear,Orange,35,72.4,16.37,5,Loja Araújo Pinto Lda.,Central,Castelo de Paiva,Online,27827.03,1162.27,26664.76,95.823233740719,55-64,2024,September,9,Q3,Monday,False
